Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1522,-0.892709304,0.134809855,0.952378082,-2.111891097,0.372398025,-0.831993509,1.184740043,-0.237213706,0.42869721,-1.812609247,-1.010069118,0.601743493,1.184261946,-0.050823801,0.87150737,-0.176570248,-0.876641088,0.405981614,0.080425808,0.285717387,0.25868987,0.586373283,-0.209061995,-0.417843834,0.751000276,-0.639508847,0.056405107,0.102463389,123.67,0
1590,-0.703217465,0.873353473,0.706085051,-1.179730799,0.676429521,0.378083258,0.535745872,0.292761753,0.261062624,-0.144897182,-0.786082163,-0.508094903,-1.327676494,0.193194751,-0.702601881,0.738268343,-1.099363185,0.631532816,0.697756963,0.117718677,-0.302315953,-0.720028271,-0.278403422,-1.410507454,-0.0109715,0.391804152,0.393897004,0.210292296,5,0
1594,-2.027576933,1.869594081,-0.591977145,-2.320776519,-0.908498056,0.614714691,-2.373287482,-7.921857467,1.390463892,-0.517908846,1.587976505,1.171445295,-2.005433969,1.334718272,0.707116446,-0.6262432,0.628463917,-0.06335396,0.09645064,-1.950021618,7.66791972,-2.491575283,0.371677603,0.143700284,0.773517844,0.019107241,0.543045504,0.258535666,80,0
1614,-0.287428007,0.496013828,1.183550112,-1.343134877,0.093581489,-0.746331528,0.501701907,0.071827081,-0.232047133,-0.628828869,0.754926172,-0.021350637,-1.133298575,0.452588577,-0.163510529,0.849532878,-0.937815357,0.29196869,-0.264076829,-0.179548878,-0.0148519,-0.203158088,-0.121637046,0.027985179,-0.217410397,0.767422431,-0.092005711,-0.015615916,0.77,0
1617,-1.166421983,1.134705845,1.28084005,1.032415649,0.163570137,0.631451172,0.3746151,0.119439359,-0.012861146,0.533431044,0.499167513,-0.354109924,-2.142579313,0.395442441,-0.15213617,-0.898505255,0.352741494,0.121293635,1.238811765,-0.222482688,0.087189372,0.088027665,-0.251233156,-0.340438484,-0.001510624,-0.258962597,-0.695055967,0.131860424,13.99,0
1701,-0.823841619,1.121375047,1.201511324,-0.31740933,0.291808251,-1.131636722,0.78721097,-0.265247496,-0.277404435,-0.527923705,-0.27270172,0.083306463,0.343873869,-0.559873383,0.460509263,0.537834441,-0.269937065,-0.236859607,-0.631079346,-0.167708747,-0.117085737,-0.511349118,0.052081825,0.340958693,-0.626063436,-0.152945833,-0.306396695,0.198447151,0.89,0
1749,-1.048249363,1.712967185,2.02062715,2.645229279,-0.44693308,0.275580271,-0.088427025,0.677004812,-1.689309093,0.818880295,1.010484566,0.104609393,-0.368146289,0.724109932,0.810162942,0.48765699,-0.113067341,0.625370284,1.114750051,0.153242219,-0.092524883,-0.438923001,-0.03658613,0.271275258,-0.091524986,0.018518655,0.071208093,0.080599829,3.03,0
1749,1.206960305,0.109276189,0.184531204,0.025179407,-0.390312438,-1.108258286,0.253673328,-0.19622259,-0.361736284,0.020674324,1.753550237,1.091303963,0.026441013,0.614264366,0.124206813,0.250166176,-0.384323939,-0.592972708,0.485330572,-0.024590582,-0.366008537,-1.181193144,0.203420207,0.547651337,0.039889125,0.590126742,-0.107255015,-9.28895e-4,25.99,0
1758,1.118281594,-0.376210591,1.068760295,0.635105876,-0.820696073,0.643828087,-0.916168435,0.466360008,0.919572132,-0.070198743,0.634988264,0.299444032,-1.519377055,0.099926582,-0.058278273,0.233729807,-0.179516149,0.103830717,0.024887421,-0.208570586,-0.051760605,-0.027883111,0.026692837,-0.301207221,0.144228741,0.354133144,0.019286171,0.007082003,8.49,0
1793,-2.944998537,-1.673357475,-0.662442063,-0.490696179,3.690553414,2.636985787,0.179695895,0.352062316,0.199619727,0.418261573,0.234330867,-0.418762659,0.126806589,-0.814944682,1.431444804,0.860503129,-0.76456066,0.210549387,0.667732988,-1.498419043,-0.951300924,-0.639919543,1.806111223,0.968812458,0.50012104,0.162829489,0.414174134,-0.586553789,34.48,0
1911,1.550736493,-1.044667676,0.388104079,-1.721063309,-1.100929626,0.208484557,-1.302652088,0.00927056,-1.966016735,1.563589729,0.355820638,0.069465479,1.970088636,-0.624333905,0.084752939,0.326385379,-0.37340314,1.026043081,0.280902934,-0.202669148,-0.074751738,0.246098096,-0.167126454,-0.811559242,0.510972108,-0.05176799,0.056063378,0.006852857,6,0
1947,1.274570774,-0.357699306,0.890994501,0.590630091,-1.20005409,-0.564182028,-0.651675428,-0.075274847,-0.757947888,0.836721639,-0.695543406,-0.204428976,0.267996188,-0.006616155,1.08532608,-1.038904926,-0.348907323,1.559574995,-1.390900455,-0.503545033,-0.236124727,-0.214469432,0.001892546,0.350188932,0.377401362,-0.300952316,0.065353974,0.0403188,25,0
2006,-1.329666159,-0.042088766,2.181604676,-0.338551529,1.374634423,-1.008525225,0.42309987,-0.13991029,-0.499059709,-0.607068011,-0.042702317,0.365499155,0.658628814,-0.144271565,0.73058588,0.017956437,-0.462085494,-0.95496522,-0.931602851,0.247762246,-0.145438281,-0.577879004,-0.015721523,0.069135636,0.179913455,0.01436129,-0.190086139,-0.145441062,5.36,0
2019,-3.687481236,-8.74663546,-2.057885131,1.858935881,-3.353003992,1.580542276,2.399113988,-0.318629763,-1.045749964,-0.458157756,1.37324172,0.982003713,0.610655845,0.573200418,0.402425055,-1.464113818,0.444155492,1.137809241,-2.053805238,4.596930215,1.230192553,-1.573274351,-2.122350686,-0.141324937,-0.838373395,0.251148328,-0.440546703,0.445717058,2540.42,0
2033,1.294582837,0.290613175,0.066843801,0.573684644,-0.172241565,-0.782608713,0.026809933,-0.129240721,0.176121749,-0.260948156,-0.667023632,-0.317313666,-0.384963551,-0.179569285,1.210526443,0.668267191,-0.160383668,-0.037461618,0.009071987,-0.10951492,-0.3313469,-0.986364537,0.071814026,-0.212413042,0.264152492,0.130157767,-0.028291823,0.023772228,1.29,0
2113,1.232812203,-0.121890382,-0.032025931,-1.034727144,-0.308878801,-0.691254422,-0.015717771,-0.040598702,0.805682431,-0.792661043,1.736084953,1.287792991,-0.275430852,0.702524996,1.138503588,-0.745149404,-0.143401374,0.044456782,0.463965385,-0.157657411,0.119123222,0.48308923,-0.123608787,0.035733679,0.694284576,-0.588012331,0.05152042,0.003751085,1,0
2113,-0.737957796,0.875208384,1.430472426,-2.004913843,0.10740225,-1.650284037,1.095982071,-0.400093155,0.258693064,-1.616444051,0.162145695,1.256442684,1.386495801,-0.036232568,0.672627503,-0.641135037,-0.444960082,-0.253015131,-0.251572745,-0.072187413,0.177882806,0.582423983,-0.365181108,0.765263054,0.523743147,-0.798359462,-0.0352737,0.106141414,1,0
2119,-4.385853894,-3.249085489,2.66421482,2.13365473,0.701682528,0.932177531,-1.708019148,1.010566739,1.494539192,-0.121526368,0.527771914,1.047729782,-0.682760107,-0.99579285,-1.000043033,-0.920799487,0.849085173,-0.018949122,0.82459239,-1.063438828,-0.216132372,1.388433219,1.382906742,-0.193790377,0.753349405,0.145065833,0.587861317,-0.589332903,59.18,0
2129,1.268825649,-0.075079803,0.080660282,-0.075044169,-0.399846784,-0.669931801,-0.12149991,-0.046255757,0.054380466,0.091900931,0.952024309,0.195648443,-0.909923307,0.632742005,0.460969925,0.521465411,-0.609946258,0.378786256,0.347340844,-0.100851436,0.106338487,0.260471649,-0.14612031,0.082358582,0.446027653,1.153666401,-0.10001265,-0.016147229,9.95,0
2142,-4.553972646,2.79270411,-0.418956278,-1.13014468,-2.719247569,-0.856752327,-1.78562277,2.473170239,1.07705177,-0.011098891,-1.531114795,1.037259497,0.193363941,0.56954368,-0.455336361,0.900398852,0.468579235,-0.228902307,-0.635479079,0.049629651,-0.09300424,-0.226874762,0.16455457,0.439823392,0.307944715,0.840027603,-0.241997329,-0.09778507,20,0
2168,1.256261042,0.353256767,0.305805725,0.693693396,-0.373350016,-1.073771802,0.085656534,-0.202916548,0.034988477,-0.282185193,-0.068765669,0.226232791,0.209323815,-0.284197291,1.095751449,0.479250826,-0.00425666,-0.297218966,-0.198367014,-0.081814887,-0.287781071,-0.831243858,0.129570701,0.344916696,0.215509659,0.094457963,-0.023181655,0.030789884,1.79,0
2311,-0.431751082,0.902056265,2.52595245,2.610445949,-0.002579329,0.618690078,0.209018693,0.155350149,-1.181180177,1.002458007,0.57946395,-1.13137648,-1.832243462,0.440708207,1.127089251,0.48361315,-0.45467994,1.298046693,1.063666021,0.181352393,0.172623244,0.512467009,-0.348812078,-0.021033828,0.062331524,0.361937262,-0.08654592,-0.145167876,16.15,0
2316,1.176138296,-0.018381277,1.281256898,1.072434728,-0.922739436,-0.097195917,-0.715443435,0.097907566,0.686947245,-0.07483309,-0.751892645,0.246112191,0.623769667,-0.25626156,1.555712061,0.846679986,-0.911080427,0.676431615,-0.653638277,-0.060102411,0.235835594,0.752123429,-0.124125358,0.055905032,0.427359154,-0.233542577,0.077564361,0.04179963,14.39,0
2326,1.31464976,-0.045373476,0.030377115,-0.373798889,-0.182512198,-0.369568602,-0.156181902,-0.025846868,0.080536898,-0.013887621,0.705457749,0.514845045,-0.049204201,0.424898771,0.518506769,0.702846257,-0.842458999,0.292255306,0.673467211,-0.046160381,-0.115211517,-0.354945261,-0.066252674,-0.442682526,0.313571872,0.995290096,-0.089959664,-0.015498429,2.23,0
2362,-0.733359727,0.082860782,2.184977535,-0.146467073,0.755273813,1.241930301,-0.047770999,0.426441732,0.466146067,-0.53032676,-0.357196785,-0.147075645,-1.091356363,-0.363572131,-0.568122911,0.511985858,-0.960317955,0.613590927,-0.286988083,-0.031619677,-0.078964727,-0.08728478,-0.377572221,-1.353055655,0.52155292,-0.41478782,-0.149892626,-0.255959396,12.99,0
2398,-0.586451767,0.261360971,1.249943705,-0.552966722,-1.342496497,0.219138085,1.032741604,-0.563129013,-0.874615564,0.828188571,-0.020297968,-0.630264457,0.0715998,-0.79355931,0.040523081,-0.449948897,1.30308144,-2.086252756,1.592134207,-0.02975625,0.144612478,0.856494542,-0.136128927,0.471851747,-0.348440717,-0.142744676,-0.376475233,-0.142575838,185,0
2471,-1.073229562,1.16940819,0.57463373,2.219377218,-0.070211203,0.206452106,1.077121731,0.287217394,-1.980525139,0.417787418,0.669580668,0.481364016,0.454526233,0.75787875,-0.320395901,0.541081043,-0.540110874,0.434698227,0.280903421,-0.02808453,0.176993604,0.272364686,0.022949296,0.024096231,-0.265734904,-0.007681159,-0.069700972,0.040809196,164,0
2487,1.371927079,-0.598738454,0.486478476,-0.441599479,-1.133700724,-0.818759281,-0.549596481,-0.160183944,-0.415573321,0.491509887,-0.625251885,-0.435206305,-0.147392483,-0.426616218,-0.466578177,0.586860125,0.6913696,-1.743620818,0.936814914,0.056141515,-0.01690167,0.009651306,-0.040057417,0.420471849,0.547005276,-0.245266431,0.010493518,0.014856642,21,0
2490,-3.461034007,-3.011262996,2.365881965,0.280612638,3.720816098,-2.418968518,-1.281953929,-0.111655175,-0.051598886,0.263365144,1.76874115,0.612902562,-0.545130306,0.084468513,0.34318239,0.160633323,-0.686847449,-0.445650761,-0.627454933,0.073555884,-0.201940391,-0.635242249,-0.076881447,0.236561281,0.081227263,-0.041448887,-0.446936028,-0.052875331,9.47,0
2509,-0.974202893,-0.532888306,0.893560591,0.173659348,-0.713434876,-0.711526804,1.443955671,-0.21585573,-0.519297739,-0.606351836,-0.454912015,-0.449349633,-0.397934875,0.39077093,1.194721211,-0.039463991,-0.031341572,-0.18796683,0.826912591,0.842875575,0.118378649,-0.377357087,0.885478093,0.385686572,-0.640208053,0.79960272,-0.055962123,0.17963,329,0
2519,-0.707495367,1.634483759,1.909610464,2.583809502,0.606477397,0.411204476,0.905653507,-0.630049016,-1.006667269,1.710696252,0.106689519,0.096433112,1.335259911,-0.554144661,1.439924676,-0.626456475,-0.067710884,-0.630691055,0.435101871,0.226493252,0.097220448,0.406178843,-0.123768109,0.107992103,-0.652768598,-0.011279518,-0.973249398,-0.282697863,0,0
2542,-0.570757836,1.017212864,1.080374246,-0.536458867,0.897405252,0.208529751,0.814258674,-0.107162601,-0.385098888,0.351394037,0.389280136,0.708423799,1.281080926,-0.242938784,0.17711178,0.639513811,-1.315341147,0.406460876,0.784422665,0.421789146,-0.336627151,-0.641752407,-0.239014767,-1.02084213,0.022266678,0.111280976,0.217501136,-0.059121969,13.48,0
2564,-1.535374969,0.707871982,1.400057351,0.026282387,-0.389469826,-0.054130132,0.096740143,0.135735556,0.650781724,-0.045734068,-1.401692375,-0.035766991,0.157221942,-0.599255181,-0.055352085,-0.009691697,-0.293038004,0.121272575,0.38194355,-0.116505066,0.10628291,0.616553548,-0.225115394,-0.067938908,-0.181903301,0.443006623,-1.213107089,-0.569960448,14.9,0
2631,-0.709056362,1.154803854,0.721024773,1.629109119,1.868776141,4.482272797,-0.830790938,1.399620776,-1.005969767,0.988193861,-0.429507363,-0.555900695,0.30234229,0.081299183,1.810414872,0.75507232,-0.669463287,1.004323608,0.874748698,0.346652049,0.094426155,0.279342271,-0.067180996,0.998708965,-0.354570853,0.17923152,0.014486434,-0.076739065,1.9,0
2643,1.235151858,0.107871421,-0.068842989,0.873223838,0.308686764,0.390009559,-0.088296916,0.164986,0.333869602,0.02294708,-1.636074318,-1.012242325,-1.439644019,0.622508558,1.541821662,0.497260969,-0.628104103,-0.209319835,-0.121651993,-0.194922777,-0.393477008,-1.251327632,0.02676328,-1.429133996,0.321594469,-0.592951741,0.023888565,0.014568709000000001,24.66,0
2679,1.146469024,-0.66203932,-0.053147956,-1.502613918,0.087720938,1.230768063,-0.586580329,0.475127884,1.868531683,-1.376065581,-0.175821795,0.774754247,-0.673704486,0.070129343,1.50437229,-2.163936102,1.371768608,-2.102237187,-0.216428497,-0.262135389,-0.013982832,0.431071878,-0.051520845,-1.440164812,0.422961985,0.222232909,0.084985361,-0.010770259,5,0
2704,1.23452068,-0.368825849,0.064901599,-1.320721203,-0.84089249,-1.466822058,0.030767139,-0.297626913,1.232244132,-1.015224918,-0.134201292,0.481490313,-0.179554736,0.372834517,1.697487395,-0.452369941,-0.130693544,-0.144074053,0.696478541,0.002076869,-0.024145108,-0.069867459,-0.08252447,0.433777524,0.489542379,0.004264047,-0.014880561,0.020894684,52.31,0
2729,-1.753325132,1.206679272,2.113332264,0.800420627,-0.129349434,0.038541383,0.747521939,-1.025204213,1.517720954,1.742655736,-0.559306024,-0.279806223,-0.159319046,-1.472057225,0.411506812,-0.897817963,-0.36634071,0.074365582,0.6657771,-0.062879155,0.148640623,0.944147274,-0.228204239,0.422820975,-0.318327412,-0.476384035,-2.409572687,-0.921617991,1.55,0
2750,0.737162674,1.514764278,-3.338347384,0.412453093,3.583441548,2.402898712,0.562005366,0.51181544,-0.135171295,-0.607670585,1.049293987,-0.929925794,-0.313935009,-3.653428616,1.321859447,1.062439304,2.215578542,1.922265006,-0.065656848,0.416126006,-0.282776656,-0.471955348,0.016364601,0.651787677,-0.278483225,-0.40979125,0.201636727,-0.155406226,0.89,0
2760,-1.209541429,1.390761771,0.186791972,-0.811854324,2.261370263,0.091588874,1.067887289,0.353268015,-0.881746465,-2.676329859,1.41509459,-0.121063675,-0.01390455,-3.19578173,1.017253642,0.344749799,2.947572657,-1.005863497,-3.673255782,-0.190919732,-0.061590218,-0.149418686,-0.304538969,-1.236979904,0.421341242,0.2537528,0.043703318,0.102754205,0.76,0
2796,-0.925670528,0.908095663,0.956318308,-2.223813108,0.103836682,-0.709761882,0.630828897,-0.870944865,0.997682026,-0.611858998,1.566479336,0.487415617,-1.600486385,0.517031927,0.550912645,-0.695527382,-0.343798438,0.17058514,-0.285560276,-0.105184591,0.874852203,0.436421247,-0.110611612,0.177439025,-0.027420035,-0.825101757,0.382079143,0.040656972,1,0
2800,-0.677844654,0.799067924,1.076990522,-2.209199105,0.27057373,-0.840960292,0.989936403,-0.160445093,0.742637629,-0.718663631,1.786848619,1.085221128,-0.337236031,0.242803451,0.432205151,-0.758983641,-0.47846069,0.003946674,-0.277789097,0.134688609,0.124394866,0.798888053,-0.242136463,0.226205572,-0.004945887,-0.835427543,0.356784199,0.034899588,1,0
2808,1.260307351,-0.179962025,0.050350433,-0.921387121,-0.73419576,-1.316304629,-0.038380135,-0.104610286,1.029326941,-0.703440035,1.435691313,0.448551608,-1.837550993,0.994196955,1.041097627,-0.44032944,-0.258465115,0.615751211,0.755051789,-0.231624581,0.087284029,0.280075694,-0.109080789,0.51109677,0.687287381,-0.625318433,0.025202059,0.005933885,1,0
2823,-1.309776244,0.38866309,1.809703594,-1.499992414,0.24850316,-0.781704232,1.614670277,-1.082087442,1.270091724,1.79153699,2.121286333,0.716861047,0.510474841,-1.365121619,-0.005458306,0.317875797,-1.490690523,-0.243116079,-0.632645389,0.767125507,-0.487364681,-0.018610434,-0.16693497,0.597040814,-0.183460809,0.57087213,-0.245988541,-0.545249335,88.41,0
2853,-1.915755099,1.977897103,1.19195242,0.949368024,-0.872612633,-0.392552921,-0.196058023,0.840581186,-0.114935259,-0.153423126,-1.073205623,0.311109496,-0.230530611,0.350991728,0.066439374,-0.462998147,0.549124807,-0.226446756,0.887234086,0.00434147,-0.160891889,-0.545389648,-0.073595117,0.358004085,0.448043906,-0.42118751,-0.214563543,0.077842506,0.99,0
2866,1.020962423,-0.130374436,0.550700112,0.704957419,0.080657689,1.127451689,-0.357619709,0.448107544,0.443851839,-0.381668775,0.566306046,0.888029265,-0.299719366,0.096919838,0.868310949,-1.638464981,1.362808347,-2.749255639,-1.455218869,-0.274931067,-0.09199684,0.060650244,0.181538639,-0.607874826,0.090818792,0.378089361,0.048624683,0.001220474,7.4,0
2911,-0.540909398,0.485742835,0.646909377,-2.256652357,0.671964318,-0.62610445,0.942381707,-0.196446264,1.199193447,-1.032533488,-1.129384494,-0.802603722,-1.653592155,0.332841019,1.38246886,-0.564278083,-0.516269224,0.055800158,-0.121937913,-0.100148701,0.027194447,0.393594331,-0.256605353,-0.806563187,0.06931748,-0.761793853,0.119071982,-0.041057801,1,0
2911,-0.343205688,0.552765023,0.697117315,-2.268916114,0.657694239,-0.583842113,0.994930165,-0.181090384,1.073254074,-1.156561411,-1.079221736,-0.620181596,-1.317401461,0.302128099,1.331534372,-0.571340435,-0.526670656,0.017634703,-0.135364803,-0.053149718,0.018816334,0.414126844,-0.355433345,-0.794454551,0.070700422,-0.75362244,0.246225932,-0.028234299,1,0
2916,-0.40097697,0.707095065,1.08655943,-2.08944659,0.411076154,-1.020925946,1.136373118,-0.338286608,0.740064771,-1.211261797,-0.018045013,0.625079469,0.356198924,-0.009845405,1.070409455,-0.901519027,-0.32558293,-0.479567749,-0.4639965,0.036299058,0.09493318,0.717799129,-0.273531964,0.096007706,0.020288113,-0.811771918,0.259227739,-0.015812468,1,0
2917,-0.401229579,0.682138776,1.079396927,-2.086099149,0.380332695,-1.029121886,1.113001586,-0.318715967,0.792224758,-1.201144013,-0.076792009,0.441869876,0.011715394,0.058711089,1.108205204,-0.885360004,-0.305897628,-0.43730376,-0.461670689,0.014227821,0.090972455,0.689586715,-0.269397144,0.086576045,0.008632326,-0.810617529,0.256975767,-0.016552308,1,0
2932,-1.613570422,1.038735889,0.638049542,-0.629648614,0.891691718,-0.431369361,0.729437525,0.368495306,-0.836945143,-0.775951827,-1.015968449,0.151162475,0.474763249,0.508127305,0.472002784,0.22064215,-0.35289204,-0.962054428,-0.462441937,-0.066244994,-0.349074566,-1.170404709,-0.320712746,-0.770752877,0.407879832,0.038668134,0.046050513,-0.07971519,29.68,0
2937,-0.45885633,0.595401229,1.173309492,-2.148824412,0.288286593,-0.834071478,0.975526287,-0.152084274,0.605299023,-1.01576851,1.70585115,0.893088316,-0.680954133,0.381402405,0.455709178,-0.721300469,-0.450124186,0.062062497,-0.244808109,-0.017946903,0.149440627,0.792564318,-0.249870311,0.220967631,-0.067943382,-0.838751638,0.249681559,-0.025900416,1,0
2940,-0.658298738,0.641664127,2.027822786,-0.224098484,0.098350185,0.822343855,0.00346289,0.384775407,0.070106321,-0.405838687,-0.100643159,0.814196891,0.852519653,-0.55712869,-0.687839512,0.521986961,-0.855886706,0.727066817,0.869564833,0.239462503,-0.069985517,0.055740286,-0.317840702,-0.774845434,0.085839721,0.365052288,0.335701365,0.152009853,11.5,0
2945,-0.437404742,0.964651815,1.349512822,-0.046704537,0.069949866,-0.328941105,0.462099307,0.262620061,-0.503286389,-0.354323704,1.699539052,0.166317835,-1.141548522,0.030207164,0.552943924,0.279677872,0.173889608,-0.02166159,-0.228932578,0.012096165,-0.184739183,-0.516145163,0.038389405,0.142327679,-0.329015335,0.0752813,0.251662597,0.08420364,2.69,0
